resource_state,name,distance,moving_time,elapsed_time,total_elevation_gain,type,sport_type,workout_type,id,start_date,start_date_local,timezone,utc_offset,location_city,location_state,location_country,achievement_count,kudos_count,comment_count,athlete_count,photo_count,trainer,commute,manual,private,visibility,flagged,gear_id,start_latlng,end_latlng,average_speed,max_speed,average_watts,max_watts,weighted_average_watts,device_watts,kilojoules,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,upload_id,upload_id_str,external_id,from_accepted_tag,pr_count,total_photo_count,has_kudoed,athlete.id,athlete.resource_state,map.id,map.summary_polyline,map.resource_state,suffer_score
2,Longest one yet!,19322.8,7425,7472,131.2,Run,Run,0.0,12814801230,2024-11-03T14:08:26Z,2024-11-03T09:08:26Z,(GMT-05:00) America/New_York,-18000.0,,,,8,9,1,2,0,False,False,False,False,everyone,False,g7385283,"[39.968096, -75.184464]","[39.963491, -75.181623]",2.602,8.42,179.3,282.0,179.0,True,1331.4,True,142.4,154.0,False,True,31.6,3.8,13664306458.0,13664306458.0,41EBFCBE-763D-4F46-B017-9DFA5F380996.fit,False,2,1,False,67419870,1,a12814801230,cv|rFfe{iMv@e@^c@pA@REJOe@TkA?aAx@aAZw@KaAAmE`AMPCz@Yf@{@Pw@|@{@Tu@z@[Du@Gw@b@Sh@SbBs@|JM|C[tDUjAWh@{@j@uATeB@qB_@eA@}E`BmGjDe@`AqBlAm@r@kAv@e@f@u@ViAlB_DpC}@fAuLxReAjCqAbHo@|AwA`C{B`DqDfE_At@uAf@s@Hm@CeAW[O[_@cA_BuAeBiBaEo@iAy@q@qA{AoFuEcGgHoGmEkA{@{@uAeBcEMc@mAiC}@}@gCyC{@]kB[mB}AcC_Bs@[iF_AoCMeHcAwB@g@F{CMoCk@_AKoDZy@AkAPmAb@sDLgEpAaB`AeBrAeAzA]p@]v@cBfF}DvNIj@DNhAd@bDlBj@R^MJYd@qF`AgIh@iDPe@~@gAl@M|Ao@nB_@tB{@p@MhCO|FCzD@xB`@v@X~@l@zAPlF|Ap@X|BvAd@f@`Ap@vCfChClAhBnAdFxElElFzAt@l@r@`ApAb@zBZl@v@pAz@hATRj@hAx@bAdBlA|Az@zBxBt@dAp@j@l@^T\r@l@pA~@hB~@lBdBtClA`AJfAZtCE`AVbAl@tA@pAMtA_@dB}@|A_Bz@yAbCuFfF}Jz@mAnAuAl@iA^eATmA`DeTf@sBtAqCfAqAfAo@^a@jBStFiBtCe@x@YlHqAdBo@zBiAlB{ApA}AtAqBv@qAn@}ALo@lBcG`A{BbAgBvByC\QbB{B`@]lAoAfB}Bj@]b@@e@EBCJCSPWb@cBrA}AhBq@l@cAzAyA~Aa@x@w@z@{AxCaBjEkA~DaAtBqAjByAhBsAjAaBfAyB~@iAZsGdAs@VcDp@}FlBaA?y@p@eAj@oA~Ay@vAc@nA[vAmAxIf@`@?HDBtA@r@H\K?_ANaBbAwGFiBPk@dAyABK[wDq@yOXgEFSEOGh@MAIIUcAOUOEQAa@\O\Ef@@vAFb@Pv@hAdC@x@BHLN`@JPCb@g@`Am@\w@RQjHuDnC_At@Qb@ApB^p@@dCGb@On@k@Zu@Py@PgBZiGv@oJBQ\m@t@{@CLZc@|@Yj@s@~@Q|@cAz@SVg@D}@FOtE{@`A?j@Jz@Yb@Wn@i@~@@b@Ov@g@L[,2,
2,Evening Run,1617.3,545,550,16.6,Run,Run,,12792852970,2024-10-31T22:27:53Z,2024-10-31T18:27:53Z,(GMT-05:00) America/New_York,-14400.0,,,,0,4,1,1,0,False,False,False,False,everyone,False,g7385283,"[39.963559, -75.171199]","[39.963368, -75.169647]",2.968,4.68,203.0,316.0,205.0,True,110.6,True,148.1,160.0,False,True,25.0,15.4,13640649853.0,13640649853.0,9B127289-D8BE-476C-A91F-13D0D68BB9A5.fit,False,0,0,False,67419870,1,a12792852970,ke|rFziyiM@ZMhA[h@y@r@OHa@@c@Fu@KEGCYJyFA]CIUK{BYyAWUKIK@_@^}FHu@FSDEP?bAT~@N^LVB,2,
2,Quick Night Run,1631.6,548,553,0.0,Run,Run,0.0,12786000000,2024-10-31T00:36:30Z,2024-10-30T20:36:30Z,(GMT-05:00) America/New_York,-14400.0,,,,0,6,0,1,0,False,False,False,False,everyone,False,g7385283,"[39.94607, -75.157314]","[39.945268, -75.158531]",2.977,4.68,201.5,244.0,197.0,True,110.4,True,143.8,154.0,False,True,14.0,11.4,13633248510.0,13633248510.0,2271FD05-E715-4F30-A408-2B442F558BF2.fit,False,0,1,False,67419870,1,a12786000000,c_yrFhoviMAp@FNPH^JpAR^Ll@\PTDJDh@GtB[~EEZEDi@AmC]uAMsAUe@O[Q}@q@U_@@c@N}BJyBJy@H[TCx@PvBLxAXj@D,2,
2,Push Day,0.0,3732,3732,0.0,WeightTraining,WeightTraining,30.0,12776565768,2024-10-29T19:52:49Z,2024-10-29T15:52:49Z,(GMT-04:00) America/Anguilla,-14400.0,,,,0,2,0,1,0,True,False,False,False,everyone,False,,[],[],0.0,0.0,,,,,,True,110.8,139.0,False,True,0.0,0.0,13623176496.0,13623176496.0,F728F6EC-4060-4347-89B2-5E2AEE62C5CB.fit,False,0,0,False,67419870,1,a12776565768,,2,
2,Turned 3 into 6!,9668.7,3685,3716,46.4,Run,Run,0.0,12768856049,2024-10-28T21:22:50Z,2024-10-28T17:22:50Z,(GMT-05:00) America/New_York,-14400.0,,,,2,8,0,1,0,False,False,False,False,everyone,False,g7385283,"[39.945867, -75.156067]","[39.945089, -75.156603]",2.624,4.5,179.3,238.0,178.0,True,660.6,True,134.5,148.0,False,True,12.6,0.2,13614899080.0,13614899080.0,D11AB6EB-2921-4E06-8F4C-3763D09223CC.fit,False,1,3,False,67419870,1,a12768856049,irxrF|nuiMPsCZ_E@c@ESKIeBIyBYWGGGCU^aG\cE?WE{@@]\mBBcAFe@?aBJi@HmALuDNmABi@TqADiAR}ADw@R{@PuCDQHAp@HzDRdAD|AC`ABFgAAQKGYCe@CeGIqBOsAAm@Ca@Kk@A_@Ik@CYKg@EqB[m@Ee@?mAQ_@Ic@E}@Me@K_@A]Hc@Oi@MSSOIaAGg@Ki@Gs@Ss@CmAKg@Oe@@WAWE[@a@OuA]i@Q{Aa@m@I]MaAQ[KoAKuBm@cDu@s@Wi@Ks@Qm@GkAUo@W{@i@mBaAoAu@yAWcCq@w@KoC_A[CYQYKuCu@SM[g@u@w@iA_Bs@q@wA_Be@c@Ua@uAeB}@uAIu@So@?QEKq@k@Wc@KAYHQAMGY]Q]i@oBWe@Sm@ICCHDN`@t@h@rBTZRb@PRVLRBXID?JFLLRf@\XXJFADERg@x@kAf@gAFWFKAVMVo@v@_A|AIREVBt@CPMb@@PpBbC\Xn@\v@p@~AjBdAdAfB`Cl@d@LHVHrB`@\LfBXxBv@nBb@~@Nl@RhAj@l@VtAz@~@b@`@H^B|@Tj@J|GlBbBXh@Nn@JLCDEBQNuFF{ABMBAHF@PMfFIp@St@@NBHLHhAT~@`@nB\ZARJdBTn@Nl@Fb@PjH~@lATjBPdATzCf@dBHf@F`@L~BT^PBFCb@A|@MtA?ZBRN`@Xf@A|@DF^\`AVFFBP?`@GnA?p@Gn@?`@KbAAd@KdBG|A?`AOdAK`BOv@C|@QrACh@Dh@?XIZEd@E~AYdEE\GLIBcB]UAIBA@?LF`@?^YtDW|BGLMHK@s@CUHEFAP?z@CpA@RFH\BfCh@rC^,2,
2,Lunch Weight Training,0.0,4456,4456,0.0,WeightTraining,WeightTraining,30.0,12710164387,2024-10-21T15:47:46Z,2024-10-21T11:47:46Z,(GMT-04:00) America/Anguilla,-14400.0,,,,0,3,0,1,0,True,False,False,False,everyone,False,,[],[],0.0,0.0,,,,,,True,109.0,135.0,False,True,0.0,0.0,13551681144.0,13551681144.0,43A60D0D-B1C3-478E-81C3-796C30C0E6BA.fit,False,0,0,False,67419870,1,a12710164387,,2,
2,Lunch Run,16434.4,6243,6348,39.1,Run,Run,0.0,12693608030,2024-10-19T13:26:55Z,2024-10-19T09:26:55Z,(GMT-05:00) America/New_York,-14400.0,,,,5,7,0,3,0,False,False,False,False,everyone,False,g7385283,"[39.96635617688298, -75.17974661663175]","[39.96733929030597, -75.18335938453674]",2.632,4.734,,,,,,False,,,False,False,17.1,6.8,13533789612.0,13533789612.0,AEB9B825-5093-47D4-9572-08905BDF617C-activity.fit,False,0,0,False,67419870,1,a12693608030,g`}rFvsziMa@bAMHQb@?NIF@ZGFGn@]hAk@h@_AlAcAfB]|@WVC\[d@SnAaA`Dk@|DQ`EWvCIRBJFDIV@j@In@Md@@jA]hCc@`A{@f@aBPoA?eCa@kBPUVm@JgAl@]D}CxA_Ah@y@l@Sr@KL}@d@W\KGOFIR_@`@oAv@_@f@s@T]r@k@t@qB`BoB|BMP@H[\cE`HwApBmCvEeAdDu@~Ec@jAiBzCoBjCMFg@`AmAfA{@rA{@v@uA`@mABm@Iy@e@I_@QBWUm@cA[Yc@aAi@s@{A{CwCwDaAw@k@u@wA}@iAkAo@}@eBoBg@a@kAaByGoEiAeA_@i@mAeCW_Ao@qAW[DOEAHGsAmAcDoEwAc@oAQGD{@cA_BiAu@s@cBk@i@EUOuC_@yAA{IkAuAJeEIkF{@oCZ_C@iBj@cDJsBj@cAd@Y@kAl@q@f@QBU\_Az@wAlBk@`BoCnJ_@fByAtEIr@Yl@g@lBM|@eApEQpAC~@o@vCWd@c@tAeClNi@zBm@bBq@z@YHENEG]v@m@|@]ZmAfBcA`A{@Te@@eC_@o@WKJUr@AXmAzEwAzGShAcAfDWlAY|B[jALWZ_CzBsIbCeLl@uDDG\B`Dp@x@Gr@Wp@g@`BqBrAoBn@o@@Kh@q@^w@l@kBzCwOt@wBt@sCNuBPkAnBaJd@eAtB}IjBkGrAoDv@_B`AiAnB}AJQjAq@pAa@bBs@xDApAc@fCMfDc@bARzCv@tFKhABvDn@rAN^CxCVd@T~@LzBp@l@Xd@h@rBpAj@VDDAJJF`Cj@zAlAp@z@t@j@dBdCTz@n@v@BPIPDb@b@^FVbAfBlCvBrEtCf@p@Tl@fA~@d@n@NHJTn@b@f@x@bAn@v@z@`@LfA|@^d@L`@v@r@vAvBJd@f@dAr@hAh@d@FPEB@R~AlBjBbAb@Hz@CvA[nA{@hAwAr@q@p@_ARM`@u@zAqBvBkE~@oFr@aCTk@`@o@j@q@t@yA`AwAlFeJhByBx@m@tAuAv@eBbA_@b@e@nBoAPARPNu@z@aANa@f@c@dBaARWVG`CqAp@Mx@k@~A]zADxARvBCjASj@a@d@eA\gCVeD\uGb@}FLw@dCsIvAkCl@qA,2,
2,Afternoon Tennis,0.0,3308,3308,0.0,Workout,Tennis,,12692429720,2024-10-18T20:43:01Z,2024-10-18T16:43:01Z,(GMT-04:00) America/Anguilla,-14400.0,,,,0,2,0,1,0,True,False,False,False,everyone,False,,[],[],0.0,0.0,,,,,,True,134.8,156.0,False,True,0.0,0.0,13532522017.0,13532522017.0,72D8B63A-9F4F-4FBD-A3FA-EE2C830BF2F1.fit,False,0,0,False,67419870,1,a12692429720,,2,
2,Lunch Weight Training,0.0,3488,3488,0.0,WeightTraining,WeightTraining,30.0,12692429685,2024-10-18T16:01:45Z,2024-10-18T12:01:45Z,(GMT-04:00) America/Anguilla,-14400.0,,,,0,2,0,1,0,True,False,False,False,everyone,False,,[],[],0.0,0.0,,,,,,True,122.3,150.0,False,True,0.0,0.0,13532522007.0,13532522007.0,A59FEE3F-62F6-414C-8206-BFDD9456AF91.fit,False,0,0,False,67419870,1,a12692429685,,2,
2,Evening Run,5064.6,1896,1923,23.2,Run,Run,,12681480608,2024-10-17T23:01:11Z,2024-10-17T19:01:11Z,(GMT-05:00) America/New_York,-14400.0,,,,0,3,0,1,0,False,False,False,False,everyone,False,g7385283,"[39.94594314135611, -75.15675312839448]","[39.945462523028255, -75.15649538487196]",2.671,4.676,180.8,252.0,181.0,True,342.7,True,145.1,159.0,False,True,13.6,3.8,13520744608.0,13520744608.0,FC4D0332-5A88-4992-A577-C8F8D573767B.fit,False,0,0,False,67419870,1,a12681480608,k{xrFjsuiMbAeQ^qF\qD?m@CeABoADa@RaA?c@H_@F}@Ag@@m@PeAA}AF}@@i@N{AVgBDg@BcBXuBJ_@TaDDSDGJCh@DTDV?VDpDLdCA~@Hr@GlA@ZAj@@t@DBF?p@@XFFT@DBYEUBgAA]DGTUjCCFOJW@g@IkAI}Ba@yAIK@IX?p@E|@G~@I`@EbAIh@@XGh@?|@Et@B^Kj@E\A~AI`@Sp@EXG`DM|@@jAIb@Ad@M|@Bt@GZSvBOhCGZKnCWtCGXCv@I|AsAzRA`A]nDKfC_@nF?TBV?NSrCKlD[lEa@nEWvAEJI@kBa@gB]SGEEAE@W`@iGHaABGDAlANvAJfA@F?FGDY~AaW,2,
2,Lunch Weight Training,0.0,4521,4521,0.0,WeightTraining,WeightTraining,30.0,12680100826,2024-10-17T15:22:52Z,2024-10-17T11:22:52Z,(GMT-04:00) America/Anguilla,-14400.0,,,,0,0,0,1,0,True,False,False,False,everyone,False,,[],[],0.0,0.0,,,,,,True,112.2,137.0,False,True,0.0,0.0,13519287005.0,13519287005.0,2896B6DC-1DA7-4B0F-88A9-76A6FA677E92.fit,False,0,0,False,67419870,1,a12680100826,,2,
2,Afternoon Run,5030.6,1843,1854,22.8,Run,Run,,12661470009,2024-10-14T20:45:24Z,2024-10-14T16:45:24Z,(GMT-05:00) America/New_York,-14400.0,,,,0,5,0,1,0,False,False,False,False,everyone,False,g7385283,"[39.945860244333744, -75.15644140541553]","[39.94365161284804, -75.15693132765591]",2.73,4.014,183.5,388.0,183.0,True,338.1,True,148.0,160.0,False,True,13.6,3.2,13499415308.0,13499415308.0,882095E4-2B71-4FCF-9F72-4645D7F4B021.fit,False,0,0,False,67419870,1,a12661470009,urxrF`quiMf@}Hh@yGLuB?e@EKKGqEo@c@KEC?GN_BFeCXoCAe@Jq@F}BJYHo@?mAL{@FcCFs@ZkB@w@DWDq@Ac@Do@AOQQUGQAYHK?{@Oe@Me@EMCSKa@IY?YEW@mAM]@UKYIO?UGa@?[Io@EYKm@GIL?t@Sp@Ib@]v@AP@HHf@FHh@P\Ft@\f@BNAPI^Ab@Np@B\Fh@DJA~@s@x@[hAIPEDGCUNkBDILClAJh@Ld@R\HdALrADr@ZX?^DX?j@Pd@Hb@D^?NBVHt@Fd@Ff@@VQNAxANLDf@DLIVe@FAb@HlAJ~@PbABRJDDL\H^LNPBHAh@Ld@F~@Vl@DLBP@hARHFBNKnCG^Qn@G|@Ox@Ef@?n@]rCEl@QlAMl@?f@Q|@AbAKd@IhA[rBiAnKIj@GNCBK?YMc@@o@IkACoBY}Da@cKuAi@GU@IHAJElAU~D?`@Mx@EbAIZAR,2,
2,Lunch Weight Training,0.0,3123,3123,0.0,WeightTraining,WeightTraining,30.0,12661469818,2024-10-14T15:56:46Z,2024-10-14T11:56:46Z,(GMT-04:00) America/Anguilla,-14400.0,,,,0,1,0,1,0,True,False,False,False,everyone,False,,[],[],0.0,0.0,,,,,,True,120.5,155.0,False,True,0.0,0.0,13499415186.0,13499415186.0,C0181CE0-700C-41AE-924E-AC1E6ED22BD8.fit,False,0,0,False,67419870,1,a12661469818,,2,
2,Afternoon Run,12884.0,4863,4914,169.4,Run,Run,0.0,12640473673,2024-10-12T20:39:06Z,2024-10-12T16:39:06Z,(GMT-05:00) America/New_York,-14400.0,,,,19,5,0,1,0,False,False,False,False,everyone,False,g7385283,"[39.946028385311365, -75.15721312724054]","[39.94732414372265, -75.1680233515799]",2.649,6.502,179.6,275.0,179.0,True,873.4,True,148.2,162.0,False,True,16.6,0.8,13476806041.0,13476806041.0,616D7FF1-3964-4888-9317-1C5424A3F2BD.fit,False,6,0,False,67419870,1,a12640473673,kpxrFfoviMKlBk@bGSfEy@fMIp@Ax@K|@GHG@}AUi@CGFAFG|@Gb@O~CQvBi@vEs@`K}ApWYdEa@hHUdDEpAUzBIrAErAMrAi@tIEf@GLU@iG{@_BKuAUYII@EDKPUVM`@SHWSe@Si@[w@SiAQk@W[YWMs@UeB_@][oA]q@c@uAe@QUOIu@@s@McA[s@YoA]U?MMsAWu@Ws@MoAMaB?iF~@eAZsAPm@Xy@Ry@\_@H{An@MHDBNO\O|Am@VEfA_@x@k@`@Bp@Gr@MtEgAdCOvAFdALlAp@r@NHHVb@DBj@G^Hf@Ex@\XP`@HTLL@v@IXFDBLZPPrC~@JLHVNJXFp@BVFj@VfAr@b@Rh@LbBRt@f@\Xp@~@TFTPN\Pn@`@`Ar@`ArB|BrAjBv@bAt@nAr@|@d@z@Xr@Vb@n@z@XVn@BLZ^`@fAh@h@d@v@nAXtA^n@f@n@~@z@\b@lEbGJVF?AMg@s@UQs@gAWUg@u@MKm@w@gAiA{@eAo@qAm@{Ae@s@QSWOUCe@?OGSYwBgCYi@[y@i@y@{@iAc@{@kA{AgA}AaCkCU[[s@]mAa@c@Sc@SIa@WOSiAi@aBe@q@MUMmAs@_A_@oAUe@U_@I]O_@IMIaAWiAk@g@M]KYSs@Sm@Us@Ga@M]Ga@Ak@Ue@M_Aa@q@MgAIsA?_AJk@PaCb@}@X_AR_@BoBr@WBy@VaDtAkBfAk@`@w@p@SAKMBQFIVKf@Kn@?nCeBpAk@zAe@pAk@XGn@Ub@AvBc@xAc@|@S`BMp@?ZCnBNr@Ph@R\FNA\Z^Tx@R\Tf@Kh@Fn@`@n@TH?l@OVAb@XX`@XTh@ZdAd@HHNZLLXDd@Ib@Bb@Rx@p@TL~@Vd@Jd@Bh@Np@b@dAdA\P\d@\pAZp@hBzBx@t@Xb@Zl@jB`CTb@Zh@LJJB^QL@h@|@PTLV`BzBLLJEP]^qAH]JoANgCAQQYIGaAK}@SIKAK?y@IMs@MoBSMIASTgCFaBLaADcALgA?m@Hq@?u@NiB@w@AKOI_AOq@QGIAINmBBs@?k@EkAVcECmB^}GE_@IIe@OGK?OR_EZwDTqD@_@GgAHyBLyAV_A,2,
2,Morning Weight Training,0.0,4179,4179,0.0,WeightTraining,WeightTraining,30.0,12630208768,2024-10-11T14:56:51Z,2024-10-11T10:56:51Z,(GMT-04:00) America/Anguilla,-14400.0,,,,0,0,0,1,0,True,False,False,False,everyone,False,,[],[],0.0,0.0,,,,,,True,114.2,143.0,False,True,0.0,0.0,13465707542.0,13465707542.0,6346AAB6-D92C-4D0C-9F95-E5424E9194C1.fit,False,0,0,False,67419870,1,a12630208768,,2,
2,Morning Walk,753.4,877,877,0.0,Walk,Walk,,12855464592,2024-10-11T14:42:02Z,2024-10-11T10:42:02Z,(GMT-04:00) America/Anguilla,-14400.0,,,,0,0,0,1,0,True,False,False,False,everyone,False,g7385283,[],[],0.859,8.283,,,,,,True,99.9,113.0,False,True,0.0,0.0,13707967903.0,13707967903.0,30B4EFAC-F1E2-4004-A58C-9AA1017114F8.fit,False,0,0,False,67419870,1,a12855464592,,2,
2,Afternoon Run,8059.6,3126,3219,58.4,Run,Run,,12625969203,2024-10-10T21:25:26Z,2024-10-10T17:25:26Z,(GMT-05:00) America/New_York,-14400.0,,,,0,6,0,1,0,False,False,False,False,everyone,False,g7385283,"[39.94587876833975, -75.15588241629303]","[39.94407447986305, -75.15025765635073]",2.578,4.386,177.4,269.0,175.0,True,554.6,True,144.1,154.0,False,True,15.2,0.2,13461100839.0,13461100839.0,51DF157B-52E8-459F-8B68-5F9FBED01DF4.fit,False,0,0,False,67419870,1,a12625969203,yrxrFtmuiMDo@d@iCNiA@a@GU?q@XwBLyADsAOm@F{@C]Ga@@KN[C{@Hm@?WD]HSF]?m@VqAZs@FUA}@BON[Dy@?iAG]VaBH{@Ba@AKO_@?IL_@RqACy@HaAAOEIk@C}Ca@i@MCKH{@BiAGCeALlAeBEYKEs@?{@KmAI{@@qAS]?MI_@Ee@Qy@GsB]aAIaAU{@CsCk@kC_@iAYu@Ga@Ji@Eq@OUIe@KSI]EWKa@EkA[e@Ay@]O?g@Oq@KKGCEC_@Dg@?_ANqBAsADk@@CB@JFBLBr@QtAGrA@l@Sx@QVKFeBSSGa@QcCq@iAUa@OgBa@e@GW@UBSCeBmA[Me@_@[Ma@YoAk@WIaCa@i@KwAc@_A_@aBg@n@\lARtBj@`@LRLVJdALPD~Av@^V|C|A\Jr@LP@VJt@Lt@TXDn@XhARbAJNHrAZxAj@h@F|@TZBXJ\DZJz@NN@n@@x@XZ@r@Hb@Nx@Hh@R^@TDz@HnATfEn@dBPrAZ`ANz@NXBv@@LD`AJdA^~@Bf@FfADTB~@Pf@?VFCbA@HJJjABxBNfBBvAChAF~AAtCDVC\?MFCF?`ADL\FGB}AGe@@GPU~BSh@GDG@qBS_BUgAEiAQC?IHO`ACt@Kb@?j@MdAD`AKl@Aj@Ed@Kl@?|@Fb@ARCP?VI\Cp@Ib@C\Ml@Ad@QdAAh@o@Ac@Um@GOI_AJSAMTMl@Cl@EP?DFFRDd@BbAL`A@h@JHLBJGrAGXCXCBgAUyCi@OGCIB]LgAGs@Bs@Hw@DIPEp@DXDPLNBp@D,2,
2,Afternoon Weight Training,0.0,4523,4523,0.0,WeightTraining,WeightTraining,30.0,12625969149,2024-10-10T19:00:32Z,2024-10-10T15:00:32Z,(GMT-04:00) America/Anguilla,-14400.0,,,,0,2,0,1,0,True,False,False,False,everyone,False,,[],[],0.0,0.0,,,,,,True,116.3,140.0,False,True,0.0,0.0,13461100838.0,13461100838.0,21BCC31B-90D4-437F-A3EA-C95EBAD728BE.fit,False,0,0,False,67419870,1,a12625969149,,2,
2,Lunch Weight Training,0.0,3714,3714,0.0,WeightTraining,WeightTraining,30.0,12615506121,2024-10-07T15:49:14Z,2024-10-07T11:49:14Z,(GMT-04:00) America/Anguilla,-14400.0,,,,0,0,0,1,0,True,False,False,False,everyone,False,,[],[],0.0,0.0,,,,,,True,111.5,145.0,False,True,0.0,0.0,13449932817.0,13449932817.0,7977D65D-6164-4C6D-A401-41908037CD06.fit,False,0,0,False,67419870,1,a12615506121,,2,
2,Lunch Tennis,0.0,3047,3047,0.0,Workout,Tennis,,12594402890,2024-10-06T16:35:48Z,2024-10-06T12:35:48Z,(GMT-04:00) America/Anguilla,-14400.0,,,,0,2,0,1,0,True,False,False,False,everyone,False,,[],[],0.0,0.0,,,,,,True,145.6,161.0,False,True,0.0,0.0,13427424286.0,13427424286.0,9F23EAC8-FB97-43F8-97ED-9F1DA42236E1.fit,False,0,0,False,67419870,1,a12594402890,,2,
2,Afternoon Run,6615.9,2390,2528,51.2,Run,Run,,12584654402,2024-10-05T18:44:10Z,2024-10-05T14:44:10Z,(GMT-05:00) America/New_York,-14400.0,,,,3,1,0,1,0,False,False,False,False,everyone,False,g7385283,"[39.9461111985147, -75.15748218633235]","[39.95032528415322, -75.16013748943806]",2.768,9.213,,,,,,True,150.3,168.0,False,True,16.0,4.0,13416734908.0,13416734908.0,22B158D8-78C1-4D00-8E9D-2D491B106B4F.fit,False,1,0,False,67419870,1,a12584654402,c_yrFnpviMMrCs@vIOxDQzB]vGGp@Qr@EjBGpAkApLWnEIfCO`CKnC_@bDU|CY~E?RD`@AVe@zGEfAKdAWlDKjCSpBIb@I~ASjBCDE?]CM@EBKNE^GfD@TNT^lAAj@@JBF^ZX^JVEJYVKBk@y@MKGCIFUZEDE?c@o@][i@q@[WO[]Om@i@WO_@Qk@Km@Gg@M_Ac@_@WYKm@]u@K_@?OAa@c@OKkAe@c@GKIWIo@a@c@c@OCg@Be@GmAa@m@MYKMMiA]sBc@eAYoAQwAAc@Bg@F_@JkDn@gAZ{AVyAl@g@Nk@Ji@Rk@\c@NyAz@uA|@yFdELuA\{BlBeIV{@P]EO?SJs@PsATi@X]zAuBf@y@V]p@iAhCeErAgBlCcEnAaBZq@\_AX}@LWVSVMd@Cd@@`@GXITMZa@N[H_@VmDV}@Tm@RY\]tC}E~CsEt@oAPMJEx@Jf@BXELKJYLu@TqCFSHMLET@p@Hb@@t@JFEHi@DKLAdADd@GLEDEFQJa@NaCHu@BCv@Hd@Eb@ONOHQH[Fk@XsERkA,2,
2,Afternoon Weight Training,0.0,3291,3291,0.0,WeightTraining,WeightTraining,30.0,12580807481,2024-10-04T20:38:54Z,2024-10-04T16:38:54Z,(GMT-04:00) America/Anguilla,-14400.0,,,,0,1,0,1,0,True,False,False,False,everyone,False,,[],[],0.0,0.0,,,,,,True,117.0,149.0,False,True,0.0,0.0,13413705313.0,13413705313.0,442F1879-44AC-4440-A1F1-15A60373D70D.fit,False,0,0,False,67419870,1,a12580807481,,2,
2,Afternoon Weight Training,0.0,3129,3129,0.0,WeightTraining,WeightTraining,30.0,12571954762,2024-10-03T21:43:47Z,2024-10-03T17:43:47Z,(GMT-04:00) America/Anguilla,-14400.0,,,,0,1,0,1,0,True,False,False,False,everyone,False,,[],[],0.0,0.0,,,,,,True,116.9,150.0,False,True,0.0,0.0,13404198658.0,13404198658.0,EA0A69A1-FDBA-45EC-9C49-F2925447CEE3.fit,False,0,0,False,67419870,1,a12571954762,,2,
2,Evening Walk,2703.0,1754,2468,6.2,Walk,Walk,,12571954816,2024-10-02T22:25:44Z,2024-10-02T18:25:44Z,(GMT-05:00) America/New_York,-14400.0,,,,0,2,0,1,0,False,False,False,False,everyone,False,g7385283,"[39.94767291471362, -75.16964399255812]","[39.958528485149145, -75.17485342919827]",1.541,7.015,,,,,,True,106.7,121.0,False,True,16.8,7.8,13404198741.0,13404198741.0,6CD408EE-EE8D-4271-8C5D-78DBEDFF03C2.fit,False,0,0,False,67419870,1,a12571954816,siyrFlzxiMa@CUSICS@UFSJYR_BtAq@r@S@QHSj@GHaAr@m@h@KNIRG`@U~BIRSJS@UC}B]wA[w@G[Ii@UWEg@C_DD{AMq@Kg@Mk@a@WMy@Qs@MQBENElBK|@,2,
2,Lunch Weight Training,0.0,2833,2833,0.0,WeightTraining,WeightTraining,30.0,12542508720,2024-09-30T15:05:55Z,2024-09-30T11:05:55Z,(GMT-04:00) America/Anguilla,-14400.0,,,,0,1,0,1,0,True,False,False,False,everyone,False,,[],[],0.0,0.0,,,,,,True,108.2,137.0,False,True,0.0,0.0,13372735507.0,13372735507.0,5CDE0F0D-FCBD-4A0E-8BA2-01F2036A28BE.fit,False,0,0,False,67419870,1,a12542508720,,2,
2,Morning Weight Training,0.0,3523,3523,0.0,WeightTraining,WeightTraining,30.0,12502277432,2024-09-25T13:33:53Z,2024-09-25T09:33:53Z,(GMT-04:00) America/Anguilla,-14400.0,,,,0,1,0,1,0,True,False,False,False,everyone,False,,[],[],0.0,0.0,,,,,,True,108.4,136.0,False,True,0.0,0.0,13329757951.0,13329757951.0,0718FEBF-B910-44EB-819E-5EB892EAA003.fit,False,0,0,False,67419870,1,a12502277432,,2,
